N,AVL,Rubro-Negra,ArvoreB1,ArvoreB5,ArvoreB10
2301,35661,54216,64304,63071,76235
2302,32803,53940,64110,62870,76422
2303,33585,54222,63910,62884,76385
2304,33786,53843,64108,62927,76422
2305,34197,53670,63985,62911,76455
2306,33360,54200,64170,62974,76511
2307,33642,53775,64480,63140,76707
2308,34391,53964,63971,63048,76507
2309,35034,54527,64089,63076,76712
2310,33409,54692,64372,63117,76496
2311,32493,54111,64475,63102,76860
2312,35845,54055,64149,63030,76784
2313,33494,54533,64480,63221,76952
2314,34449,54356,64243,63250,76579
2315,33840,53996,64724,63310,76957
2316,34673,54354,64365,63329,76600
2317,32344,54468,64595,63144,76658
2318,34310,54386,64958,63276,76948
2319,34739,54143,64594,63508,76932
2320,31578,54165,64791,63318,76924
2321,31981,54331,64865,63405,77247
2322,31552,54561,64474,63394,77051
2323,32213,54458,64521,63389,77315
2324,33629,54466,64420,63386,77066
2325,36044,54654,64858,63552,77392
2326,36304,54362,64906,63691,77175
2327,34488,54735,64644,63714,77177
2328,34419,54616,64626,63429,77208
2329,32283,54591,64750,63823,77539
2330,32932,54206,64997,63668,77430
2331,33303,54099,64909,63544,77404
2332,34775,54546,65004,63577,77480
2333,34130,54536,64701,63760,77382
2334,33323,54752,64999,63855,77538
2335,36477,54748,64897,63932,77773
2336,31465,54941,64907,63960,77446
2337,33385,55124,65239,63910,77453
2338,34496,54272,64965,64042,77406
2339,34885,54986,65185,64004,77582
2340,34787,54814,65165,63916,77692
2341,33236,55147,65257,64041,77944
2342,34539,55051,65262,64072,77698
2343,34364,55163,65179,64078,77752
2344,35968,54521,65227,64051,77839
2345,35568,55099,65357,64146,78035
2346,34468,55195,65333,63972,78002
2347,33261,55160,65312,64082,77952
2348,33811,55123,65419,64071,77899
2349,35028,55577,65627,64211,78178
2350,38195,54521,65458,64180,78160
2351,38042,54978,65577,64189,78086
2352,34876,55022,65525,64371,77772
2353,34897,55120,65820,64360,78101
2354,32703,55180,65612,64410,78295
2355,36990,55086,65509,64370,78375
2356,34781,55236,65460,64491,78433
2357,34824,55875,65464,64352,78307
2358,34210,55452,65614,64475,78394
2359,33837,55573,65799,64419,78304
2360,33209,55633,65997,64537,78613
2361,33928,55019,66090,64837,78531
2362,35355,55442,65952,64717,78114
2363,34657,55202,66018,64663,78480
2364,35279,55317,66176,64816,78562
2365,37154,55533,65978,64564,78407
2366,34648,55800,65905,64666,78619
2367,33931,55526,65962,64627,78712
2368,37556,55609,66114,64772,78716
2369,33349,55875,66024,65000,78745
2370,35154,55737,66125,64855,78843
2371,38090,55532,66149,64841,78798
2372,34367,55797,66168,64937,78690
2373,32448,55594,66321,64924,78911
2374,35183,55515,66196,65265,79005
2375,38101,55985,66178,64987,79190
2376,34377,55733,66106,65148,79062
2377,36312,56057,66455,65209,78951
2378,34392,56144,66358,65128,78974
2379,34408,55854,66328,65168,78954
2380,32386,55633,66192,65025,79360
2381,34842,55521,66405,65075,78950
2382,39560,55682,66484,65190,79370
2383,35495,56260,66507,65285,79284
2384,35232,56157,66477,65500,79243
2385,34402,56105,66419,65220,79478
2386,33523,56131,66874,65270,79145
2387,34447,55956,66516,65347,79321
2388,33541,55980,66599,65458,79648
2389,36452,55972,67006,65398,79396
2390,34953,56487,66449,65374,79617
2391,37779,56288,66597,65395,79637
2392,35399,56239,66558,65400,79585
2393,34407,56125,66834,65495,79567
2394,35977,56167,66818,65509,79603
2395,35334,56242,66772,65577,79677
2396,34745,57037,66633,65579,79476
2397,35900,56508,66849,65737,79804
2398,36442,56068,66984,65605,79783
2399,35205,56307,67272,65892,79842
2400,33479,56837,66871,65589,79695
2401,35731,56855,66936,65952,79936
2402,36693,56741,66869,65707,79754
2403,34277,56321,67045,65819,79971
2404,35968,56462,67093,65984,79959
2405,36502,57061,67260,65914,80141
2406,35738,57189,67009,65938,79996
2407,32977,56524,67108,65970,80078
2408,35759,56812,66966,65866,79974
2409,34448,56657,67413,65918,80013
2410,34151,57083,67115,66100,80204
2411,33021,56439,67240,66041,80212
2412,36099,56687,67464,66005,80341
2413,35223,56779,67671,66056,80344
2414,34927,56907,67416,65941,80194
2415,36297,57040,67412,66091,80260
2416,33443,56947,67421,66322,80166
2417,36548,56599,67480,66109,80435
2418,36276,56725,67235,66289,80460
2419,35584,57001,67407,66185,80600
2420,35953,57295,67529,66180,80621
2421,33431,57365,67570,66429,80208
2422,34053,56921,67522,66419,80497
2423,33992,57078,68018,66500,80599
2424,34884,57217,67396,66257,80602
2425,35829,57114,67743,66520,80806
2426,34400,57793,67543,66481,80513
2427,35654,57004,67900,66439,80761
2428,34979,57791,67426,66497,80847
2429,35374,57125,67546,66732,80827
2430,36632,57443,67741,66608,80801
2431,33697,57036,67689,66638,80909
2432,33867,57385,67950,66785,80701
2433,35483,57616,67987,66737,80874
2434,34287,57460,67989,66678,81025
2435,37966,57602,68257,66730,80875
2436,36582,57651,67811,66871,80968
2437,33974,57635,68138,66825,80740
2438,35714,57712,68043,66675,81346
2439,35220,57277,68074,66903,81319
2440,34542,57232,68018,67033,81043
2441,33646,57514,68384,66923,81269
2442,36503,57719,68103,66939,81336
2443,35010,57643,68190,67096,81300
2444,37445,57856,68539,66838,81532
2445,33759,56906,68024,67036,81488
2446,36945,57421,68142,66962,81443
2447,35130,57734,68186,67289,81487
2448,36959,57804,68127,67216,81423
2449,36625,57533,68434,67140,81616
2450,37438,57451,68640,67126,81473
2451,35243,57661,68328,67098,81493
2452,34917,57930,68303,67176,81695
2453,37043,58158,68398,67315,81659
2454,33081,58444,68674,67314,81597
2455,35871,58151,68731,67365,81755
2456,34372,57576,68717,67402,81770
2457,36398,57616,68534,67333,81894
2458,35337,58038,68888,67348,81832
2459,35018,58412,68845,67362,81746
2460,35248,58042,69057,67319,82102
2461,35635,57917,68858,67412,81611
2462,37458,58048,68858,67559,82109
2463,34837,57881,68729,67592,81697
2464,41969,58072,69052,67497,81996
2465,34712,58010,68628,67858,82108
2466,38008,57795,68994,67547,82210
2467,35636,58321,68678,67652,82179
2468,35865,58228,68689,67648,82263
2469,41785,58272,68853,67822,82386
2470,40458,58245,69032,67611,82247
2471,35436,58342,69231,67647,82125
2472,39174,57980,69247,67888,82324
2473,35093,58155,68882,67933,82520
2474,39543,58320,69156,67744,82380
2475,36934,58370,69093,67824,82359
2476,38311,58123,68999,67964,82481
2477,35153,58409,69213,68097,82470
2478,36920,58931,69200,67955,82627
2479,34061,58402,69303,68075,82491
2480,35915,58657,69202,68219,82673
2481,36282,58615,69395,68123,82750
2482,39333,59104,69441,68062,82464
2483,39261,58884,69352,68133,82501
2484,35064,59198,69356,68228,82870
2485,35011,58476,69521,68106,82867
2486,37832,58910,69304,68209,82749
2487,38098,59165,69344,68135,82758
2488,35213,59181,69386,68253,83005
2489,36520,59276,69373,68326,82950
2490,34297,58960,69550,68209,82928
2491,36145,58849,70035,68320,82934
2492,39711,58947,69915,68206,82963
2493,34210,59299,69640,68372,82885
2494,36235,59118,69643,68407,82937
2495,39210,58639,69458,68457,83025
2496,40395,58970,69578,68412,82927
2497,37947,59119,70084,68696,83285
2498,35130,58747,69727,68600,83119
2499,39113,59451,70215,68572,83190
2500,35080,58545,69941,68419,83381
2501,35245,59338,69947,68776,83199
2502,35550,58725,70105,68570,83282
2503,37343,59333,69783,68572,83254
2504,38318,59198,70242,68962,83559
2505,35854,59642,69876,68749,83525
2506,39443,59484,70148,68938,83591
2507,36638,59588,70359,68682,83410
2508,34822,59596,70303,68853,83629
2509,36339,59350,70062,68793,83434
2510,39601,59136,70358,68907,83542
2511,36549,59632,70227,68957,83646
2512,35277,59408,70524,69013,83977
2513,38482,59595,70143,68935,83416
2514,35549,59131,70151,68960,83728
2515,36323,59265,70050,69075,83762
2516,38070,59941,70247,69070,83883
2517,36338,59590,70390,69032,83843
2518,36897,59406,70409,69037,84086
2519,38782,59447,70460,69252,83938
2520,37820,60301,70240,68972,83760
2521,39832,60092,70408,69400,83987
2522,36069,59735,70553,69274,83963
2523,39161,60216,70368,69237,84204
2524,35723,59582,70494,69206,84044
2525,37909,60147,70502,69302,84180
2526,42010,59906,70488,69417,84315
2527,35999,59874,70713,69533,84363
2528,36939,59843,70575,69571,84406
2529,39280,60016,70598,69449,84432
2530,39731,60051,70621,69461,84271
2531,35605,60429,70939,69474,84402
2532,37558,60187,70552,69548,84404
2533,38816,60081,70801,69558,84228
2534,39223,60130,70917,69626,84433
2535,37202,60009,70864,69491,84388
2536,35713,60032,71098,69524,84316
2537,41520,59832,71248,69825,84366
2538,36308,60406,71219,69926,84591
2539,36761,60695,70907,69493,84629
2540,38875,60447,70896,69734,84680
2541,35912,60391,70807,69848,84577
2542,38825,60465,71400,69899,84677
2543,38830,59817,70896,70023,84600
2544,37846,60596,71241,69862,84653
2545,36637,60434,71197,70174,84655
2546,38152,60130,71032,70017,84935
2547,40549,60149,71292,70102,84836
2548,38501,61058,71333,70160,84965
2549,35998,60149,71458,70137,84988
2550,37591,60722,71434,70143,85149
2551,37820,60355,71215,70091,85021
2552,38156,60416,71255,70140,85344
2553,37160,60364,71044,69961,85138
2554,38536,60285,71633,70328,84869
2555,37532,60314,71245,70154,84981
2556,39034,60538,71311,70314,84985
2557,36055,60698,71596,70277,85250
2558,36194,60640,71606,70390,85155
2559,37593,60679,71771,70284,85096
2560,38714,60555,71499,70262,85381
2561,37760,61016,71846,70321,85350
2562,37383,61145,71644,70430,85518
2563,38328,60939,71984,70353,85471
2564,37806,60981,71675,70352,85589
2565,37156,61005,71690,70374,85530
2566,41229,60830,71697,70628,85490
2567,38928,60987,71908,70756,85640
2568,40282,60704,71824,70456,85529
2569,37162,60960,71721,70696,85553
2570,37571,60816,71814,70641,85661
2571,38782,60535,72087,70627,85767
2572,37554,61649,72192,70435,85866
2573,38123,61661,72035,70773,85911
2574,37106,60910,71891,70793,85729
2575,37671,61369,72257,70746,85698
2576,38704,61200,72171,70675,85789
2577,37636,60996,72325,70718,85761
2578,37383,60758,72363,70857,86072
2579,39642,60731,72022,70856,85870
2580,39617,61464,72473,70879,85806
2581,39702,61639,72287,71011,86296
2582,36545,61563,72187,71118,85874
2583,37409,61808,72125,71006,86078
2584,36085,61190,72612,71068,86048
2585,38849,61641,72591,71167,86542
2586,37790,61334,72504,71173,86145
2587,39484,61663,72321,71278,86304
2588,39112,61217,72544,71134,86474
2589,38847,61091,72296,71263,86086
2590,38156,61818,72429,71058,86427
2591,39262,61186,72290,71175,86241
2592,39528,61265,72405,71387,86584
2593,41374,61512,72443,71436,86558
2594,36843,61837,72616,71252,86671
2595,38675,61986,72729,71469,86685
2596,43344,62291,72792,71610,86621
2597,37536,61616,72544,71504,86744
2598,37121,62175,73134,71544,86627
2599,38932,61332,72904,71499,86567
2600,38120,61794,73022,71569,86737
2601,39273,61860,72666,71534,86746
2602,39069,62337,72912,71716,87014
2603,37059,61906,73144,71578,86680
2604,39297,62088,72780,71526,86761
2605,40295,61686,72964,71568,86703
2606,37231,62134,72891,71639,86789
2607,38138,61897,72901,71692,86883
2608,36512,62447,72886,71796,87166
2609,38854,62008,72861,71830,87199
2610,41010,61804,72822,71915,86726
2611,40078,62269,72919,71822,86933
2612,39428,62469,73281,71890,87049
2613,38390,62103,73120,71896,87380
2614,37605,62508,73009,72002,87250
2615,38077,61958,72966,71937,87286
2616,40823,62325,73201,72070,87303
2617,41170,62783,73421,72141,87262
2618,39147,61942,73389,71996,87679
2619,37986,61719,73388,72050,87492
2620,39011,62731,73406,72075,87324
2621,38964,62359,73153,72279,87458
2622,38132,62085,73772,72231,87475
2623,42446,62364,73512,72165,87814
2624,37523,62416,73547,72363,87426
2625,36842,62630,73993,72376,87633
2626,39177,62544,73519,72248,87495
2627,38803,62878,73806,72456,87708
2628,36855,62423,73790,72360,87785
2629,39229,62521,73588,72177,87604
2630,39369,62660,73719,72375,87720
2631,39299,62674,73645,72392,87953
2632,39366,62457,73550,72618,87845
2633,37376,62860,73716,72539,87863
2634,37177,62992,74032,72684,88023
2635,40946,62823,73968,72666,87964
2636,37523,63191,73857,72661,88072
2637,38449,63361,73761,72483,87981
2638,42381,63405,74232,72726,88085
2639,39110,63033,73985,72679,88222
2640,38730,62644,74274,72794,88218
2641,39414,63282,74338,72747,88036
2642,40737,62773,74321,72679,88091
2643,38900,62912,74034,72869,87947
2644,40007,63100,74381,72887,88235
2645,37024,63642,74046,73080,88360
2646,40348,63068,74046,72913,88248
2647,38431,63197,73984,72869,88431
2648,36994,63362,74034,72900,88399
2649,38498,63404,74612,72882,88372
2650,40121,62739,74270,73007,88509
2651,39502,62729,74385,73203,88498
2652,38823,63263,74106,73166,88747
2653,40642,63347,74499,73136,88731
2654,39492,63211,74455,72971,88491
2655,39790,63378,74720,73014,88724
2656,38176,63344,74252,73040,88707
2657,40147,63450,74410,73088,88781
2658,40615,63699,75015,73124,88423
2659,38863,64118,74416,73173,88819
2660,40467,63616,74338,73128,88858
2661,40270,63476,74709,73386,88902
2662,41190,62804,74395,73259,88646
2663,44193,63131,74809,73265,88824
2664,38802,63681,74658,73244,88889
2665,38831,63869,74687,73386,88883
2666,37985,63389,74875,73440,89291
2667,42443,63888,74609,73526,89018
2668,37947,63381,74723,73581,88939
2669,39385,63351,74622,73633,89008
2670,41784,63499,74707,73599,89293
2671,39694,63503,75141,73583,89217
2672,40754,64209,75133,73588,89278
2673,44673,63857,75145,73691,89198
2674,39201,63908,74893,73798,89254
2675,38223,63741,75084,73834,89336
2676,38636,63554,75393,73517,89362
2677,38852,63695,75013,73755,89421
2678,37698,63754,74826,73697,89415
2679,38886,63624,75238,73906,89404
2680,41971,64083,74999,73919,89447
2681,38693,64034,75017,73925,89452
2682,36713,63889,75171,73792,89605
2683,39331,63885,75161,73968,89634
2684,39248,63734,75116,73927,89692
2685,39310,63944,75101,74034,89675
2686,40489,64247,75166,73886,89717
2687,38858,63601,75308,74046,89694
2688,42884,64558,75496,74117,89764
2689,38671,64138,75301,74249,89849
2690,37824,63818,75384,73970,89764
2691,42093,64465,75611,74344,89865
2692,40054,64514,75429,74337,89891
2693,39684,63978,75365,74144,89922
2694,42903,63867,75974,74200,89745
2695,44633,64111,75455,74303,89848
2696,41851,64065,75438,74264,90142
2697,40394,64709,75609,74354,89918
2698,42881,63814,75765,74376,90438
2699,38282,64257,75736,74411,90081
2700,40689,64541,75603,74531,90210
2701,42182,64713,76055,74409,90530
2702,39340,64825,75993,74509,90146
2703,43574,64348,75881,74607,90344
2704,40124,64664,75881,74499,90120
2705,40519,64344,75639,74459,90535
2706,39650,64636,75749,74696,90459
2707,41189,64357,76053,74729,90447
2708,42536,64823,76196,74636,90506
2709,40750,65048,75911,74657,90646
2710,38437,64266,75960,74839,90466
2711,40758,65177,76418,74802,90367
2712,39701,64662,75952,74859,90549
2713,40770,64883,75972,74729,90646
2714,41077,64948,76259,74759,90747
2715,39047,65206,76122,74933,90555
2716,39976,64889,76013,74932,90789
2717,38717,64916,76076,74845,90650
2718,40277,64615,76548,75119,91040
2719,39882,64480,76661,74991,90879
2720,39277,64958,76100,74843,90839
2721,38839,65302,76278,75158,91020
2722,41990,65107,76279,75295,91017
2723,39601,65349,76375,75279,91237
2724,40959,65622,76463,75238,90815
2725,39960,65041,76251,75227,91020
2726,43072,65403,76490,75102,91237
2727,42134,64760,76491,75263,91119
2728,44530,65155,76566,75105,91084
2729,39650,65360,76496,75274,91382
2730,38813,65530,76515,75240,91244
2731,41593,65430,76733,75420,91284
2732,42974,65055,76500,75549,91444
2733,40185,65718,76416,75481,91250
2734,41681,65595,76546,75631,91415
2735,44988,65336,76877,75306,91516
2736,40308,65774,76663,75326,91436
2737,40657,65937,76997,75610,91373
2738,39338,65444,76781,75509,91695
2739,42814,65712,76985,75558,91530
2740,39893,65960,76920,75288,91692
2741,41258,65709,76809,75652,91667
2742,43098,65455,77160,75691,91711
2743,41408,65428,76914,75709,91779
2744,43337,66004,77242,75886,91688
2745,41777,65470,77188,75792,91945
2746,38333,65410,77230,75901,91985
2747,40852,65701,77138,75969,91740
2748,42588,65346,77111,75909,91799
2749,39089,65944,77090,75848,92131
2750,40755,66303,77101,75858,91812
2751,40782,66544,77151,76079,91962
2752,39674,65636,77585,76005,91943
2753,39465,66039,77354,75854,91849
2754,38807,65897,77621,75754,91740
2755,40472,65987,77269,76237,92351
2756,41586,66068,77434,76087,92386
2757,39954,66153,77291,76023,92127
2758,41762,66075,77194,76083,92133
2759,42621,65643,77406,76270,92172
2760,40902,66052,77484,76210,92425
2761,40181,65935,77709,76115,92377
2762,43156,65853,77364,76452,92347
2763,40058,65995,77440,76233,92288
2764,40205,66043,77574,76298,92418
2765,42174,66528,77971,76277,92474
2766,44637,66568,77619,76373,92575
2767,40490,66610,77863,76266,92429
2768,40192,66598,77737,76374,92821
2769,45208,66475,77951,76570,92767
2770,39886,65748,77759,76559,92538
2771,40545,66118,78127,76480,92794
2772,44486,66437,77808,76555,92844
2773,39725,66585,77677,76572,92566
2774,37802,66225,77969,76592,92579
2775,40301,66382,77901,76734,92855
2776,40621,66399,78151,76555,92652
2777,42648,66692,77712,76642,93027
2778,41867,66769,77977,76644,92911
2779,43541,66869,78110,76860,92940
2780,41261,66628,77988,76864,92868
2781,43339,66382,78186,76864,93118
2782,41082,66779,78494,76865,93032
2783,39710,66395,78419,76803,93003
2784,48099,66508,78420,76686,93199
2785,42523,66804,78072,77088,93002
2786,40468,67040,78472,76955,92950
2787,40907,67103,78733,77010,93151
2788,38790,67215,78183,77065,93233
2789,45272,66798,78242,76882,93261
2790,44773,67324,78645,77065,93387
2791,40378,66572,78527,76975,93278
2792,43747,66859,78655,77279,93288
2793,41069,66217,78553,77202,93309
2794,40971,66808,78427,77230,93465
2795,42606,66629,78665,77103,93304
2796,40237,67178,78718,77198,93650
2797,41437,67336,78773,77288,93642
2798,42365,66928,78733,77369,93785
2799,42501,67110,78558,77290,93907
2800,40233,66673,78721,77386,93709
2801,41299,67224,78696,77430,93658
2802,41955,67311,78781,77506,93729
2803,43162,67064,79045,77476,93897
2804,40453,67304,78989,77580,93908
2805,39927,66956,79063,77411,93663
2806,40916,66983,78707,77582,93695
2807,40478,67337,78697,77435,93755
2808,41023,67453,78797,77577,94126
2809,42023,67201,78945,77880,93954
2810,39871,67970,78974,77484,93940
2811,43835,67630,78965,77423,94172
